,genetic,length,mass,exercise,smoking,alcohol,sugar,lifespan
7355,80.0,160.0,87.0,1.0,11.0,0.0,1,72
7356,79.0,201.0,87.0,3.0,0.0,7.0,3,93
7357,82.0,186.0,91.0,1.0,22.0,10.0,1,57
7358,81.0,184.0,97.0,0.0,8.0,7.0,1,67
7359,80.0,202.0,69.0,2.0,5.0,2.0,4,88
7360,79.0,205.0,84.0,0.0,10.0,9.0,2,61
7361,81.0,186.0,108.0,1.0,7.0,8.0,2,70
7362,81.0,187.0,111.0,3.0,0.0,8.0,1,95
7363,78.0,169.0,87.0,1.0,17.0,1.0,4,59
7364,81.0,203.0,65.0,3.0,0.0,5.0,2,102
7365,79.0,176.0,64.0,1.0,21.0,5.0,1,69
7366,78.0,170.0,89.0,2.0,0.0,7.0,3,79
7367,82.0,179.0,70.0,1.0,7.0,9.0,3,73
7368,79.0,173.0,88.0,2.0,0.0,8.0,3,77
7369,79.0,189.0,69.0,1.0,4.0,5.0,3,80
7370,80.0,185.0,74.0,1.0,0.0,8.0,3,69
7371,80.0,191.0,63.0,2.0,1.0,4.0,3,93
7372,79.0,188.0,71.0,0.0,1.0,6.0,2,75
7373,82.0,193.0,62.0,0.0,21.0,6.0,5,53
7374,76.0,207.0,66.0,1.0,10.0,9.0,3,67
7375,79.0,188.0,66.0,1.0,6.0,6.0,3,76
7376,79.0,181.0,76.0,1.0,2.0,5.0,3,74
7377,81.0,178.0,89.0,2.0,14.0,4.0,2,76
7378,81.0,164.0,94.0,2.0,5.0,8.0,2,77
7379,81.0,170.0,77.0,0.0,4.0,8.0,2,67
7380,77.0,177.0,72.0,2.0,17.0,8.0,3,71
7381,83.0,188.0,83.0,1.0,3.0,3.0,3,80
7382,82.0,190.0,108.0,1.0,5.0,9.0,4,61
7383,83.0,182.0,78.0,1.0,16.0,9.0,2,69
7384,77.0,174.0,79.0,2.0,0.0,10.0,2,85
7385,80.0,198.0,84.0,2.0,5.0,7.0,2,84
7386,78.0,188.0,79.0,1.0,0.0,9.0,2,77
7387,82.0,200.0,75.0,3.0,10.0,1.0,2,100
7388,79.0,187.0,62.0,1.0,13.0,8.0,4,66
7389,80.0,164.0,79.0,1.0,1.0,2.0,3,81
7390,80.0,191.0,62.0,1.0,8.0,1.0,2,84
7391,77.0,177.0,103.0,3.0,0.0,7.0,5,85
7392,80.0,177.0,73.0,2.0,9.0,2.0,2,87
7393,82.0,186.0,85.0,1.0,5.0,9.0,3,69
7394,80.0,199.0,92.0,1.0,19.0,9.0,4,55
7395,81.0,197.0,67.0,2.0,18.0,10.0,1,79
7396,81.0,195.0,90.0,2.0,19.0,10.0,2,68
7397,81.0,179.0,79.0,1.0,0.0,7.0,4,74
7398,81.0,160.0,69.0,2.0,3.0,4.0,1,90
7399,80.0,186.0,67.0,3.0,19.0,4.0,1,87
7400,80.0,187.0,75.0,1.0,14.0,5.0,1,76
7401,81.0,177.0,73.0,1.0,1.0,1.0,1,84
7402,77.0,174.0,64.0,1.0,8.0,1.0,5,65
7403,78.0,167.0,85.0,1.0,15.0,9.0,3,56
7404,81.0,204.0,90.0,3.0,4.0,4.0,2,94
7405,82.0,188.0,93.0,2.0,19.0,4.0,1,80
7406,80.0,202.0,78.0,2.0,11.0,6.0,2,83
7407,78.0,209.0,61.0,3.0,4.0,1.0,3,96
7408,81.0,178.0,76.0,1.0,5.0,1.0,2,77
7409,79.0,166.0,91.0,1.0,5.0,9.0,2,66
7410,78.0,197.0,81.0,0.0,12.0,9.0,4,53
7411,78.0,186.0,96.0,2.0,14.0,7.0,1,71
7412,81.0,177.0,69.0,4.0,9.0,7.0,1,101
7413,80.0,184.0,61.0,1.0,15.0,7.0,1,77
7414,82.0,211.0,96.0,1.0,5.0,6.0,4,68
7415,77.0,171.0,61.0,2.0,2.0,9.0,2,78
7416,79.0,180.0,64.0,1.0,14.0,8.0,3,68
7417,82.0,188.0,62.0,1.0,21.0,7.0,2,69
7418,79.0,182.0,61.0,3.0,0.0,1.0,4,99
7419,79.0,170.0,60.0,2.0,14.0,9.0,3,72
7420,80.0,192.0,67.0,2.0,18.0,4.0,3,79
7421,80.0,182.0,87.0,2.0,11.0,9.0,2,76
7422,80.0,186.0,94.0,1.0,17.0,1.0,3,63
7423,80.0,162.0,73.0,2.0,3.0,2.0,3,80
7424,80.0,178.0,88.0,3.0,15.0,8.0,4,82
7425,81.0,168.0,97.0,3.0,15.0,2.0,2,82
7426,79.0,180.0,67.0,1.0,22.0,0.0,1,70
7427,81.0,198.0,81.0,1.0,16.0,6.0,3,66
7428,79.0,194.0,68.0,2.0,1.0,7.0,3,88
7429,81.0,175.0,83.0,2.0,16.0,2.0,4,73
7430,80.0,187.0,85.0,1.0,0.0,5.0,3,81
7431,80.0,205.0,76.0,3.0,9.0,6.0,3,89
7432,77.0,189.0,95.0,1.0,0.0,3.0,4,70
7433,80.0,180.0,71.0,2.0,13.0,1.0,2,84
7434,78.0,165.0,90.0,2.0,3.0,7.0,1,87
7435,80.0,181.0,72.0,1.0,1.0,6.0,3,75
7436,80.0,170.0,81.0,1.0,12.0,1.0,4,66
7437,81.0,212.0,61.0,1.0,8.0,4.0,3,80
7438,80.0,196.0,66.0,2.0,4.0,3.0,2,90
7439,81.0,198.0,65.0,2.0,18.0,8.0,2,74
7440,79.0,175.0,84.0,1.0,5.0,3.0,2,77
7441,79.0,192.0,93.0,3.0,17.0,7.0,2,80
7442,77.0,170.0,79.0,2.0,16.0,5.0,3,73
7443,82.0,178.0,80.0,2.0,20.0,7.0,3,67
7444,81.0,188.0,74.0,3.0,3.0,7.0,2,102
7445,83.0,177.0,61.0,1.0,0.0,2.0,1,94
7446,83.0,177.0,81.0,1.0,8.0,10.0,2,72
7447,82.0,186.0,109.0,1.0,21.0,2.0,3,60
7448,83.0,166.0,64.0,1.0,2.0,9.0,2,79
7449,80.0,183.0,93.0,2.0,17.0,8.0,4,62
7450,81.0,183.0,65.0,1.0,1.0,9.0,1,86
7451,80.0,200.0,86.0,3.0,9.0,6.0,3,88
7452,81.0,174.0,91.0,2.0,15.0,1.0,4,69
7453,82.0,157.0,84.0,2.0,15.0,6.0,2,72
7454,81.0,192.0,79.0,2.0,9.0,7.0,3,78
7455,77.0,172.0,66.0,3.0,15.0,5.0,4,76
7456,79.0,171.0,102.0,3.0,12.0,6.0,4,77
7457,80.0,195.0,85.0,2.0,14.0,10.0,2,75
7458,79.0,187.0,61.0,1.0,11.0,8.0,2,73
7459,84.0,171.0,80.0,1.0,15.0,0.0,3,70
7460,79.0,186.0,73.0,2.0,0.0,9.0,1,84
7461,84.0,163.0,92.0,2.0,9.0,8.0,2,74
7462,80.0,182.0,88.0,2.0,15.0,4.0,3,68
7463,81.0,169.0,74.0,1.0,0.0,6.0,4,72
7464,78.0,183.0,84.0,1.0,17.0,4.0,2,65
7465,79.0,189.0,95.0,1.0,11.0,9.0,2,67
7466,78.0,176.0,83.0,3.0,1.0,7.0,2,97
7467,81.0,179.0,84.0,1.0,1.0,7.0,1,80
7468,79.0,174.0,92.0,3.0,12.0,4.0,4,74
7469,79.0,176.0,64.0,1.0,18.0,7.0,2,66
7470,79.0,176.0,88.0,2.0,9.0,4.0,3,80
7471,80.0,175.0,112.0,1.0,5.0,6.0,3,60
7472,79.0,194.0,78.0,2.0,7.0,7.0,2,84
7473,82.0,169.0,62.0,0.0,20.0,8.0,3,55
7474,81.0,158.0,87.0,1.0,16.0,5.0,2,66
7475,80.0,175.0,78.0,0.0,19.0,0.0,3,61
7476,81.0,202.0,91.0,3.0,16.0,6.0,2,86
7477,83.0,188.0,98.0,2.0,5.0,9.0,2,81
7478,79.0,201.0,80.0,4.0,7.0,6.0,1,103
7479,82.0,192.0,89.0,1.0,18.0,1.0,2,66
7480,80.0,166.0,70.0,1.0,20.0,3.0,3,61
7481,78.0,172.0,67.0,1.0,0.0,4.0,4,76
7482,80.0,205.0,86.0,2.0,7.0,5.0,4,84
7483,79.0,169.0,93.0,1.0,2.0,5.0,3,69
7484,80.0,170.0,69.0,1.0,4.0,3.0,1,83
7485,78.0,174.0,61.0,1.0,19.0,0.0,2,72
7486,82.0,206.0,83.0,1.0,21.0,9.0,2,64
7487,78.0,187.0,61.0,1.0,0.0,7.0,1,84
7488,80.0,175.0,64.0,1.0,11.0,7.0,3,72
7489,77.0,163.0,78.0,2.0,7.0,3.0,2,77
7490,79.0,199.0,98.0,2.0,9.0,9.0,2,81
7491,78.0,180.0,112.0,2.0,7.0,4.0,2,78
7492,79.0,170.0,96.0,1.0,9.0,1.0,1,73
7493,81.0,160.0,76.0,1.0,11.0,8.0,3,65
7494,80.0,202.0,78.0,1.0,5.0,7.0,3,75
7495,82.0,189.0,68.0,1.0,15.0,7.0,4,67
7496,78.0,190.0,87.0,2.0,15.0,6.0,2,68
7497,80.0,169.0,87.0,1.0,1.0,9.0,2,70
7498,78.0,185.0,74.0,1.0,11.0,8.0,2,71
7499,81.0,180.0,86.0,1.0,13.0,9.0,5,60
7500,79.0,172.0,104.0,1.0,0.0,6.0,4,63
7501,80.0,191.0,98.0,3.0,0.0,7.0,1,96
7502,80.0,171.0,68.0,2.0,15.0,6.0,2,78
7503,76.0,198.0,70.0,4.0,8.0,5.0,1,101
7504,79.0,203.0,64.0,1.0,3.0,4.0,3,76
7505,81.0,178.0,70.0,1.0,13.0,7.0,2,73
7506,82.0,160.0,73.0,1.0,9.0,7.0,4,65
7507,80.0,178.0,79.0,3.0,2.0,4.0,2,102
7508,80.0,169.0,78.0,0.0,16.0,8.0,3,49
7509,79.0,165.0,96.0,2.0,10.0,2.0,1,83
7510,81.0,179.0,83.0,3.0,9.0,7.0,3,88
7511,80.0,178.0,64.0,2.0,12.0,2.0,1,92
7512,79.0,204.0,72.0,2.0,1.0,2.0,2,99
7513,79.0,201.0,65.0,3.0,17.0,4.0,3,85
7514,82.0,176.0,98.0,2.0,9.0,6.0,5,70
7515,81.0,169.0,70.0,2.0,18.0,5.0,3,73
7516,78.0,184.0,70.0,2.0,1.0,1.0,3,86
7517,80.0,199.0,76.0,2.0,16.0,5.0,3,75
7518,83.0,181.0,69.0,2.0,19.0,7.0,2,72
7519,79.0,176.0,71.0,2.0,0.0,9.0,2,83
7520,80.0,178.0,105.0,1.0,11.0,1.0,2,74
7521,79.0,167.0,78.0,3.0,0.0,1.0,3,94
7522,79.0,186.0,61.0,3.0,4.0,9.0,2,96
7523,79.0,190.0,74.0,3.0,13.0,3.0,3,86
7524,79.0,178.0,68.0,3.0,18.0,9.0,2,77
7525,78.0,189.0,100.0,1.0,21.0,8.0,3,50
7526,80.0,163.0,61.0,1.0,17.0,6.0,3,58
7527,80.0,166.0,90.0,1.0,4.0,5.0,3,69
7528,79.0,176.0,102.0,2.0,16.0,6.0,4,65
7529,81.0,172.0,85.0,1.0,1.0,2.0,2,81
7530,80.0,179.0,73.0,2.0,22.0,8.0,1,68
7531,81.0,181.0,106.0,2.0,1.0,8.0,2,79
7532,80.0,205.0,102.0,2.0,17.0,4.0,2,75
7533,81.0,180.0,79.0,1.0,5.0,8.0,3,72
7534,81.0,160.0,84.0,2.0,4.0,4.0,4,72
7535,77.0,181.0,66.0,1.0,20.0,6.0,3,62
7536,77.0,173.0,99.0,1.0,1.0,9.0,1,74
7537,78.0,195.0,67.0,1.0,5.0,4.0,2,78
7538,81.0,185.0,86.0,2.0,5.0,5.0,1,90
7539,80.0,186.0,86.0,1.0,10.0,5.0,3,65
7540,79.0,171.0,76.0,1.0,0.0,6.0,2,76
7541,82.0,206.0,71.0,2.0,2.0,1.0,3,99
7542,80.0,174.0,81.0,3.0,22.0,9.0,3,73
7543,79.0,167.0,68.0,1.0,6.0,7.0,2,73
7544,79.0,174.0,79.0,1.0,14.0,7.0,3,60
7545,78.0,178.0,87.0,1.0,17.0,7.0,3,57
7546,79.0,197.0,62.0,2.0,7.0,6.0,2,85
7547,77.0,163.0,85.0,2.0,7.0,4.0,3,71
7548,83.0,182.0,108.0,3.0,13.0,3.0,3,79
7549,81.0,203.0,104.0,1.0,0.0,8.0,3,68
7550,79.0,168.0,85.0,1.0,15.0,4.0,3,63
7551,82.0,174.0,81.0,2.0,5.0,9.0,2,83
7552,81.0,160.0,86.0,2.0,0.0,4.0,1,91
7553,79.0,175.0,84.0,3.0,13.0,3.0,2,91
7554,78.0,173.0,69.0,3.0,3.0,8.0,3,84
7555,81.0,179.0,78.0,2.0,6.0,4.0,2,88
7556,81.0,176.0,112.0,2.0,6.0,2.0,2,80
7557,81.0,161.0,84.0,2.0,2.0,4.0,2,83
7558,80.0,172.0,87.0,2.0,13.0,7.0,3,71
7559,82.0,187.0,64.0,2.0,0.0,5.0,2,97
7560,81.0,172.0,67.0,1.0,7.0,8.0,3,67
7561,77.0,179.0,80.0,1.0,21.0,5.0,2,65
7562,84.0,177.0,81.0,1.0,21.0,1.0,3,68
7563,79.0,192.0,76.0,2.0,11.0,6.0,3,77
7564,79.0,185.0,77.0,1.0,7.0,8.0,4,69
7565,77.0,176.0,66.0,2.0,18.0,7.0,2,70
7566,81.0,171.0,77.0,2.0,17.0,3.0,3,74
7567,82.0,192.0,96.0,3.0,12.0,2.0,4,84
7568,80.0,178.0,68.0,2.0,2.0,9.0,3,80
7569,80.0,166.0,88.0,1.0,21.0,7.0,3,56
7570,80.0,176.0,99.0,0.0,19.0,9.0,3,47
7571,77.0,186.0,66.0,2.0,10.0,3.0,4,72
7572,81.0,181.0,65.0,2.0,1.0,9.0,5,78
7573,81.0,195.0,70.0,1.0,11.0,0.0,3,77
7574,82.0,185.0,68.0,2.0,16.0,8.0,3,76
7575,82.0,159.0,61.0,1.0,16.0,9.0,3,60
7576,81.0,206.0,62.0,2.0,5.0,1.0,1,95
7577,82.0,175.0,89.0,2.0,7.0,7.0,2,79
7578,80.0,171.0,61.0,2.0,6.0,8.0,2,87
7579,79.0,199.0,107.0,1.0,15.0,8.0,4,55
7580,81.0,198.0,69.0,2.0,1.0,0.0,2,96
7581,78.0,159.0,69.0,1.0,5.0,7.0,2,72
7582,80.0,182.0,67.0,1.0,0.0,6.0,2,82
7583,79.0,184.0,68.0,3.0,0.0,4.0,2,102
7584,81.0,183.0,73.0,2.0,15.0,6.0,2,75
7585,81.0,199.0,68.0,1.0,8.0,7.0,1,81
7586,82.0,194.0,102.0,2.0,0.0,3.0,1,90
7587,79.0,163.0,67.0,1.0,18.0,7.0,2,64
7588,81.0,198.0,99.0,1.0,12.0,7.0,1,68
7589,79.0,184.0,63.0,1.0,7.0,3.0,3,77
7590,82.0,186.0,79.0,1.0,11.0,4.0,3,71
7591,77.0,190.0,87.0,1.0,7.0,3.0,4,71
7592,80.0,183.0,87.0,2.0,15.0,6.0,1,79
7593,80.0,171.0,89.0,3.0,0.0,6.0,2,93
7594,81.0,181.0,63.0,1.0,14.0,2.0,1,80
7595,81.0,169.0,81.0,3.0,2.0,9.0,3,87
7596,79.0,171.0,80.0,1.0,0.0,6.0,4,71
7597,79.0,179.0,69.0,1.0,4.0,1.0,2,81
7598,79.0,186.0,68.0,1.0,19.0,5.0,2,68
7599,82.0,168.0,70.0,1.0,14.0,2.0,1,73
7600,82.0,203.0,81.0,3.0,4.0,9.0,4,87
7601,80.0,190.0,77.0,2.0,14.0,9.0,2,79
7602,81.0,172.0,80.0,3.0,13.0,0.0,3,89
7603,81.0,194.0,75.0,1.0,14.0,6.0,2,65
7604,82.0,191.0,93.0,1.0,19.0,8.0,3,59
7605,77.0,188.0,74.0,2.0,20.0,9.0,3,67
7606,80.0,167.0,86.0,3.0,15.0,8.0,5,68
7607,77.0,179.0,87.0,3.0,19.0,8.0,3,71
7608,79.0,191.0,92.0,3.0,6.0,5.0,2,90
7609,79.0,172.0,100.0,1.0,11.0,4.0,2,64
7610,77.0,181.0,74.0,1.0,9.0,4.0,3,73
7611,79.0,185.0,67.0,2.0,9.0,0.0,1,86
7612,78.0,201.0,84.0,1.0,5.0,0.0,3,76
7613,79.0,205.0,75.0,1.0,8.0,7.0,1,78
7614,79.0,191.0,89.0,3.0,20.0,6.0,2,83
7615,79.0,192.0,82.0,2.0,13.0,6.0,3,73
7616,83.0,174.0,62.0,1.0,0.0,7.0,2,77
7617,82.0,201.0,67.0,2.0,1.0,4.0,1,100
7618,81.0,200.0,77.0,1.0,5.0,8.0,2,77
7619,81.0,178.0,70.0,1.0,10.0,8.0,2,69
7620,81.0,185.0,75.0,1.0,5.0,7.0,1,81
7621,81.0,188.0,91.0,2.0,11.0,6.0,4,72
7622,81.0,178.0,82.0,1.0,1.0,5.0,3,80
7623,83.0,193.0,86.0,1.0,17.0,3.0,3,66
7624,80.0,166.0,63.0,2.0,10.0,5.0,2,81
7625,80.0,164.0,63.0,3.0,6.0,9.0,1,92
7626,82.0,172.0,95.0,2.0,1.0,6.0,2,82
7627,80.0,187.0,75.0,4.0,0.0,5.0,3,103
7628,81.0,174.0,94.0,1.0,11.0,9.0,1,64
7629,79.0,195.0,74.0,2.0,0.0,3.0,1,94
7630,84.0,211.0,110.0,3.0,1.0,3.0,2,100
7631,82.0,177.0,70.0,1.0,21.0,6.0,1,67
7632,79.0,175.0,94.0,1.0,8.0,5.0,1,68
7633,79.0,184.0,66.0,2.0,4.0,8.0,4,83
7634,79.0,182.0,86.0,3.0,4.0,8.0,3,85
7635,82.0,180.0,86.0,2.0,10.0,6.0,3,80
7636,83.0,175.0,74.0,2.0,1.0,5.0,3,83
7637,82.0,169.0,74.0,1.0,4.0,4.0,5,70
7638,81.0,170.0,71.0,1.0,10.0,2.0,4,69
7639,82.0,178.0,84.0,2.0,19.0,10.0,2,67
7640,80.0,173.0,83.0,1.0,16.0,9.0,3,57
7641,80.0,204.0,83.0,1.0,4.0,1.0,2,88
7642,78.0,190.0,66.0,2.0,21.0,5.0,2,76
7643,78.0,193.0,62.0,2.0,14.0,5.0,2,78
7644,80.0,184.0,81.0,1.0,4.0,4.0,1,82
7645,78.0,187.0,82.0,1.0,22.0,4.0,4,50
7646,79.0,189.0,64.0,1.0,1.0,4.0,4,76
7647,79.0,186.0,69.0,1.0,15.0,3.0,5,60
7648,81.0,182.0,93.0,2.0,12.0,3.0,3,75
7649,82.0,181.0,69.0,0.0,8.0,9.0,2,68
7650,80.0,200.0,93.0,1.0,1.0,8.0,2,81
7651,82.0,182.0,67.0,2.0,13.0,3.0,3,81
7652,79.0,189.0,73.0,1.0,12.0,0.0,2,75
7653,80.0,182.0,68.0,1.0,4.0,8.0,3,71
7654,79.0,179.0,63.0,1.0,7.0,3.0,4,73
7655,81.0,204.0,61.0,1.0,4.0,5.0,5,72
7656,82.0,196.0,96.0,2.0,11.0,4.0,4,77
7657,80.0,198.0,80.0,2.0,20.0,2.0,2,78
7658,82.0,156.0,85.0,1.0,10.0,7.0,3,61
7659,83.0,180.0,86.0,0.0,10.0,3.0,2,68
7660,81.0,181.0,74.0,1.0,0.0,8.0,3,78
7661,79.0,199.0,77.0,2.0,0.0,2.0,2,94
7662,79.0,191.0,73.0,2.0,2.0,5.0,4,83
7663,80.0,174.0,67.0,2.0,0.0,7.0,1,92
7664,80.0,183.0,81.0,3.0,18.0,9.0,1,79
7665,79.0,175.0,86.0,1.0,0.0,9.0,4,65
7666,80.0,167.0,66.0,2.0,20.0,7.0,4,60
7667,82.0,185.0,75.0,3.0,2.0,10.0,2,98
7668,76.0,190.0,85.0,2.0,9.0,4.0,1,82
7669,79.0,196.0,60.0,3.0,18.0,9.0,3,78
7670,81.0,173.0,88.0,1.0,14.0,6.0,2,70
7671,79.0,179.0,72.0,1.0,17.0,3.0,2,67
7672,80.0,203.0,75.0,1.0,10.0,9.0,3,70
7673,79.0,165.0,79.0,0.0,4.0,8.0,2,63
7674,80.0,173.0,70.0,1.0,2.0,4.0,4,73
7675,80.0,166.0,60.0,2.0,13.0,3.0,2,77
7676,80.0,186.0,95.0,3.0,11.0,4.0,1,89
7677,83.0,195.0,91.0,3.0,20.0,3.0,2,92
7678,80.0,171.0,70.0,2.0,7.0,6.0,1,86
7679,77.0,155.0,82.0,2.0,17.0,8.0,1,63
7680,79.0,162.0,74.0,0.0,17.0,1.0,1,61
7681,80.0,181.0,87.0,3.0,15.0,0.0,1,95
7682,80.0,187.0,79.0,1.0,3.0,2.0,2,81
7683,80.0,188.0,90.0,1.0,5.0,4.0,2,79
7684,80.0,180.0,63.0,1.0,5.0,7.0,3,78
7685,79.0,181.0,73.0,2.0,16.0,1.0,3,83
7686,78.0,178.0,95.0,3.0,22.0,8.0,3,69
7687,79.0,162.0,79.0,1.0,1.0,9.0,2,74
7688,78.0,174.0,71.0,2.0,14.0,1.0,1,81
7689,77.0,188.0,60.0,1.0,16.0,6.0,3,62
7690,81.0,196.0,68.0,2.0,6.0,7.0,3,80
7691,79.0,193.0,69.0,1.0,17.0,2.0,3,69
7692,77.0,172.0,77.0,2.0,1.0,7.0,2,80
7693,76.0,168.0,71.0,2.0,14.0,9.0,2,75
7694,81.0,178.0,61.0,2.0,0.0,9.0,1,92
7695,81.0,187.0,71.0,2.0,9.0,6.0,5,80
7696,78.0,183.0,78.0,1.0,15.0,8.0,3,58
7697,77.0,192.0,84.0,3.0,16.0,5.0,2,82
7698,80.0,196.0,65.0,1.0,2.0,1.0,4,82
7699,81.0,178.0,87.0,1.0,19.0,3.0,3,60
7700,81.0,159.0,64.0,2.0,1.0,6.0,1,90
7701,81.0,160.0,84.0,1.0,17.0,2.0,4,63
7702,79.0,190.0,92.0,2.0,11.0,9.0,2,74
7703,82.0,203.0,82.0,2.0,21.0,9.0,3,68
7704,82.0,186.0,95.0,2.0,0.0,7.0,2,86
7705,83.0,188.0,68.0,2.0,18.0,3.0,3,82
7706,80.0,185.0,60.0,2.0,9.0,3.0,1,94
7707,78.0,184.0,66.0,2.0,16.0,9.0,2,76
7708,78.0,185.0,67.0,4.0,9.0,2.0,1,104
7709,83.0,192.0,90.0,1.0,0.0,4.0,3,84
7710,81.0,163.0,98.0,1.0,9.0,6.0,2,65
7711,81.0,172.0,65.0,3.0,2.0,6.0,2,102
7712,81.0,195.0,90.0,2.0,0.0,7.0,4,81
7713,80.0,191.0,63.0,2.0,15.0,2.0,1,89
7714,80.0,177.0,91.0,1.0,9.0,0.0,3,72
7715,77.0,212.0,63.0,2.0,19.0,1.0,1,84
7716,79.0,167.0,85.0,1.0,6.0,9.0,3,63
7717,78.0,179.0,90.0,2.0,2.0,9.0,3,75
7718,80.0,170.0,97.0,1.0,16.0,3.0,3,65
7719,80.0,189.0,84.0,1.0,13.0,1.0,2,77
7720,79.0,182.0,61.0,3.0,8.0,7.0,3,96
7721,82.0,180.0,70.0,0.0,1.0,7.0,2,72
7722,80.0,189.0,69.0,3.0,2.0,4.0,5,92
7723,80.0,177.0,62.0,2.0,13.0,7.0,3,80
7724,79.0,182.0,100.0,1.0,12.0,2.0,2,69
7725,79.0,185.0,80.0,2.0,0.0,6.0,1,89
7726,80.0,187.0,81.0,3.0,18.0,6.0,3,82
7727,82.0,200.0,87.0,1.0,0.0,9.0,1,82
7728,80.0,181.0,63.0,2.0,7.0,9.0,3,76
7729,80.0,176.0,98.0,2.0,3.0,7.0,3,76
7730,81.0,185.0,78.0,2.0,13.0,4.0,3,84
7731,80.0,184.0,84.0,1.0,0.0,1.0,4,78
7732,80.0,206.0,69.0,2.0,14.0,3.0,2,81
7733,77.0,199.0,78.0,1.0,4.0,9.0,2,75
7734,82.0,184.0,64.0,2.0,5.0,0.0,2,98
7735,82.0,189.0,92.0,2.0,16.0,3.0,2,83
7736,80.0,188.0,82.0,1.0,12.0,5.0,2,67
7737,81.0,162.0,63.0,3.0,7.0,7.0,1,97
7738,79.0,187.0,85.0,2.0,2.0,5.0,3,85
7739,80.0,168.0,92.0,1.0,19.0,8.0,4,51
7740,80.0,172.0,72.0,3.0,0.0,7.0,2,95
7741,81.0,186.0,66.0,1.0,10.0,6.0,2,74
7742,78.0,192.0,95.0,1.0,13.0,7.0,3,60
7743,80.0,193.0,72.0,1.0,15.0,7.0,2,69
7744,80.0,178.0,64.0,2.0,19.0,5.0,2,74
7745,78.0,170.0,73.0,1.0,17.0,0.0,2,66
7746,80.0,192.0,89.0,1.0,16.0,5.0,2,68
7747,80.0,191.0,65.0,1.0,3.0,6.0,3,80
7748,82.0,205.0,64.0,2.0,6.0,6.0,2,88
7749,79.0,198.0,85.0,1.0,0.0,7.0,2,80
7750,81.0,190.0,73.0,2.0,11.0,8.0,3,77
7751,82.0,185.0,88.0,1.0,7.0,2.0,1,83
7752,81.0,182.0,92.0,2.0,21.0,6.0,3,67
7753,79.0,202.0,88.0,3.0,3.0,3.0,2,97
7754,79.0,180.0,61.0,3.0,20.0,1.0,1,87
7755,76.0,177.0,93.0,2.0,5.0,8.0,2,75
7756,77.0,189.0,99.0,2.0,7.0,0.0,4,75
7757,79.0,179.0,66.0,2.0,22.0,6.0,2,67
7758,82.0,170.0,81.0,1.0,17.0,7.0,1,68
7759,79.0,156.0,77.0,1.0,12.0,10.0,2,62
7760,80.0,167.0,92.0,1.0,12.0,10.0,3,60
7761,81.0,164.0,86.0,1.0,18.0,7.0,2,60
7762,76.0,172.0,70.0,1.0,2.0,8.0,4,66
7763,78.0,177.0,78.0,2.0,5.0,6.0,3,75
7764,81.0,206.0,84.0,3.0,12.0,1.0,4,91
7765,80.0,167.0,77.0,3.0,2.0,8.0,2,89
7766,81.0,172.0,82.0,1.0,8.0,6.0,3,70
7767,82.0,205.0,73.0,1.0,0.0,7.0,1,85
7768,81.0,201.0,88.0,2.0,6.0,7.0,3,85
7769,79.0,194.0,102.0,1.0,10.0,9.0,4,58
7770,79.0,180.0,79.0,1.0,10.0,8.0,1,70
7771,76.0,187.0,71.0,2.0,0.0,6.0,2,85
7772,78.0,213.0,94.0,1.0,2.0,9.0,2,80
7773,80.0,186.0,75.0,2.0,10.0,5.0,2,82
7774,79.0,194.0,89.0,2.0,9.0,8.0,3,80
7775,79.0,174.0,78.0,1.0,14.0,4.0,2,65
7776,80.0,161.0,63.0,1.0,16.0,1.0,2,74
7777,78.0,186.0,71.0,1.0,15.0,5.0,2,66
7778,79.0,197.0,77.0,2.0,14.0,6.0,2,74
7779,80.0,174.0,70.0,2.0,1.0,9.0,2,86
7780,80.0,181.0,71.0,3.0,4.0,7.0,1,100
7781,79.0,170.0,81.0,3.0,22.0,4.0,2,81
7782,78.0,182.0,74.0,1.0,11.0,3.0,3,68
7783,79.0,192.0,88.0,1.0,9.0,4.0,4,68
7784,81.0,170.0,63.0,3.0,0.0,7.0,1,99
7785,83.0,201.0,85.0,2.0,11.0,8.0,3,77
7786,78.0,198.0,85.0,2.0,6.0,7.0,3,80
7787,81.0,173.0,63.0,1.0,2.0,5.0,4,74
7788,81.0,189.0,84.0,1.0,1.0,9.0,2,77
7789,81.0,167.0,75.0,2.0,14.0,7.0,3,68
7790,80.0,184.0,63.0,1.0,6.0,6.0,2,74
7791,81.0,187.0,101.0,4.0,22.0,9.0,2,81
7792,79.0,169.0,75.0,1.0,1.0,1.0,3,82
7793,82.0,195.0,66.0,1.0,2.0,7.0,1,82
7794,81.0,181.0,66.0,1.0,0.0,5.0,3,82
7795,81.0,212.0,66.0,0.0,1.0,0.0,3,82
7796,82.0,168.0,71.0,3.0,16.0,3.0,3,91
7797,80.0,182.0,65.0,1.0,0.0,0.0,4,84
7798,84.0,171.0,78.0,1.0,11.0,3.0,2,76
7799,78.0,175.0,68.0,1.0,0.0,4.0,1,84
7800,81.0,171.0,78.0,0.0,11.0,8.0,2,64
7801,79.0,199.0,89.0,1.0,17.0,9.0,2,64
7802,77.0,191.0,72.0,3.0,11.0,6.0,3,88
7803,79.0,183.0,65.0,1.0,4.0,9.0,1,79
7804,79.0,195.0,60.0,0.0,18.0,4.0,2,60
