genetic,exercise,smoking,alcohol,sugar,bmi,lifespan
88.0,4.4,19.7,0.3,4.1,17.9,87.9
91.5,2.3,15.3,0.6,5.6,25.21,88.5
90.5,3.0,17.7,3.8,4.0,36.26,86.2
80.0,3.0,3.0,2.2,5.8,42.38,78.7
78.9,1.2,20.8,0.4,8.4,22.27,71.0
79.3,3.5,21.0,5.2,2.3,33.79,76.5
81.5,0.5,6.5,4.3,2.2,17.04,79.4
76.6,1.8,0.4,0.8,5.4,35.33,75.9
83.4,3.2,4.9,0.7,8.4,28.02,82.6
86.4,1.5,2.7,0.6,5.7,15.65,86.8
67.1,2.8,20.6,4.5,5.3,35.71,61.4
89.3,1.7,6.3,0.4,3.3,21.89,88.2
65.5,0.5,3.7,3.4,6.3,19.34,63.5
81.3,0.7,17.6,2.0,6.6,18.2,76.5
81.1,1.8,10.0,1.1,10.1,31.97,78.1
82.0,4.6,21.8,5.0,4.5,31.05,77.8
83.0,3.1,0.2,3.1,9.0,35.69,83.6
86.7,2.6,14.7,4.8,7.2,22.42,82.8
93.7,2.2,1.1,1.4,10.5,38.38,92.3
76.9,5.4,4.2,3.0,5.3,16.59,78.4
86.7,1.8,14.3,1.9,13.5,30.52,83.5
79.6,4.2,9.6,1.4,4.4,17.85,81.3
83.9,3.3,13.9,2.2,5.5,35.87,81.1
91.0,2.6,13.3,0.2,10.0,34.86,89.1
73.2,1.8,4.4,0.9,10.7,16.82,72.5
75.1,5.3,21.1,0.8,6.5,27.23,72.3
75.4,3.3,12.6,2.6,7.3,44.57,72.5
75.9,2.3,19.7,1.1,7.2,13.54,71.6
98.1,0.8,13.2,1.8,5.8,22.57,95.3
69.6,3.6,5.8,1.8,6.7,17.54,70.1
86.4,3.0,8.7,3.9,4.5,19.31,85.0
81.2,1.8,0.1,0.8,3.7,21.16,82.5
64.2,1.6,20.9,1.1,1.9,41.6,60.0
87.1,1.3,9.4,0.4,11.6,15.88,83.7
87.8,3.5,5.2,1.8,7.7,30.09,86.9
99.8,0.7,19.5,3.6,12.2,21.9,93.5
79.4,1.1,0.2,0.2,5.9,14.49,79.6
77.6,2.1,1.1,0.9,3.6,32.97,77.9
86.5,2.5,21.2,0.3,7.2,21.55,85.0
73.3,1.3,1.6,0.2,6.5,22.25,73.5
84.3,2.0,8.1,0.9,7.0,48.66,79.7
80.5,1.9,22.1,0.6,7.5,36.1,76.0
81.9,3.3,0.5,2.5,6.4,28.0,83.1
77.9,2.8,0.5,0.4,5.8,38.97,78.5
80.1,0.4,19.3,2.1,10.5,42.41,72.6
90.9,1.6,13.8,4.7,6.1,24.43,86.8
80.7,1.0,1.1,0.1,5.6,34.68,80.2
66.6,1.3,9.5,3.6,11.1,16.81,62.5
74.9,2.9,14.6,4.8,8.2,19.89,72.6
91.2,2.5,2.4,0.7,9.0,27.24,90.2
88.2,4.6,21.5,6.0,6.5,33.88,83.6
90.5,3.4,0.6,4.0,5.0,22.99,92.2
86.1,3.2,21.7,3.8,10.1,40.56,82.5
83.9,3.5,18.6,5.2,3.2,20.07,80.4
95.8,1.7,3.5,0.4,5.8,15.03,95.8
65.7,3.1,8.3,1.7,5.1,31.33,64.1
82.0,0.7,3.8,3.0,8.1,21.76,80.3
77.4,1.2,20.5,5.4,6.6,49.92,68.2
83.8,3.1,12.0,0.6,1.5,15.33,83.1
80.5,2.7,0.8,0.2,4.6,28.41,81.8
81.5,2.8,4.7,0.9,7.7,18.21,81.4
86.0,4.6,20.7,0.5,9.8,15.0,83.0
85.1,3.1,20.2,0.8,7.5,22.39,80.0
88.8,1.4,3.8,3.4,6.4,25.07,87.3
77.1,1.6,12.1,1.2,8.1,20.24,73.4
79.5,3.8,10.9,0.8,7.6,23.98,79.7
79.1,3.8,12.9,2.8,9.1,24.59,76.4
81.7,2.6,0.3,0.7,7.3,36.46,81.9
75.8,3.5,0.1,2.7,4.7,35.31,76.3
84.6,1.8,18.9,3.0,8.0,31.55,77.8
77.6,1.4,4.7,0.4,2.7,29.07,76.9
79.4,4.5,12.0,0.5,3.4,15.43,80.0
73.9,1.5,18.2,0.5,6.2,19.86,68.5
79.7,1.4,6.5,0.6,7.6,39.47,77.8
85.9,2.1,22.1,4.6,11.9,32.03,77.6
88.5,4.1,10.7,0.7,6.0,22.34,87.8
99.6,1.7,0.2,5.2,7.4,17.93,100.4
78.9,2.5,1.3,1.7,8.4,26.24,79.5
87.7,2.0,0.1,3.9,8.9,28.63,88.6
83.9,3.5,18.9,5.8,10.2,31.85,79.0
93.1,1.5,8.2,0.6,6.0,51.55,87.7
75.3,2.4,21.0,0.6,6.4,27.43,69.2
84.1,1.5,3.9,2.6,1.0,24.55,83.3
73.0,1.7,9.8,5.8,6.0,12.88,72.2
84.1,1.3,0.3,2.7,7.3,21.63,84.8
76.9,1.9,20.2,5.8,9.5,25.43,73.1
82.6,1.2,7.4,4.0,3.8,32.57,80.2
85.7,3.9,0.2,0.5,8.4,25.03,86.8
85.4,4.2,15.4,4.9,7.3,31.94,84.9
87.7,1.9,12.3,2.0,6.8,24.02,85.0
76.6,2.2,0.7,4.9,9.3,31.22,75.2
78.3,2.3,2.0,2.4,5.8,27.89,79.3
82.1,2.7,5.5,5.4,7.5,30.15,79.9
75.2,2.9,15.7,1.3,5.1,31.42,72.3
97.2,3.5,12.7,0.4,6.3,15.97,96.9
80.2,2.1,0.2,5.3,3.1,42.12,80.1
82.4,3.6,0.0,4.2,6.7,31.43,84.2
89.2,2.5,11.7,3.3,4.9,19.13,86.9
88.0,1.6,0.3,5.8,9.2,21.17,87.6
72.3,3.1,14.1,4.5,6.0,24.75,68.7
85.6,2.0,21.4,5.9,5.3,29.06,78.4
76.8,0.8,11.6,5.9,11.7,24.93,71.9
81.3,1.7,12.9,4.6,2.9,33.2,77.8
88.9,3.2,15.5,0.5,3.6,22.08,87.5
64.1,3.4,3.1,0.2,5.9,27.1,66.1
77.7,1.9,8.6,3.9,5.8,22.12,75.3
77.2,4.3,6.2,4.2,4.1,26.62,77.4
96.1,1.7,0.7,2.1,13.2,36.21,95.1
80.4,2.0,7.4,3.9,11.0,26.4,78.3
92.7,2.0,8.0,2.1,8.3,24.14,90.8
83.3,2.6,6.2,2.6,8.4,19.62,83.6
90.9,3.0,12.3,0.8,8.3,31.9,88.0
90.6,3.8,1.7,2.3,2.4,23.49,92.5
82.4,0.8,0.4,0.2,3.7,26.43,82.6
80.5,5.1,16.7,0.7,4.9,26.95,78.8
83.0,1.2,18.7,0.3,8.3,20.78,77.6
77.3,3.9,9.7,0.5,8.2,15.6,76.8
78.3,3.5,3.6,0.3,7.8,37.89,78.9
88.1,3.1,18.4,5.4,8.4,19.33,84.4
90.2,0.6,14.2,0.3,4.5,15.77,86.3
85.6,1.6,0.1,0.5,9.0,13.41,86.2
66.7,1.7,20.8,1.4,5.5,43.29,59.5
76.9,1.4,11.7,0.8,3.0,21.48,75.4
67.5,3.1,7.5,3.3,7.3,33.46,65.6
96.3,0.8,2.0,4.3,7.0,36.82,94.9
79.9,2.9,11.4,4.9,3.1,31.31,77.8
102.2,2.5,18.3,3.0,7.3,30.07,98.0
80.0,5.0,0.2,0.6,3.0,33.51,82.3
79.6,1.5,20.0,0.8,9.2,31.96,74.6
82.6,3.8,7.7,0.5,4.3,41.41,80.9
78.6,1.5,0.8,0.5,4.2,23.23,79.7
86.1,3.9,1.5,2.5,12.9,26.72,86.7
76.4,3.0,2.7,0.9,5.1,20.72,78.0
81.9,2.6,11.4,2.1,8.4,29.77,78.6
77.8,2.0,14.7,0.7,9.6,14.68,75.1
80.1,1.1,21.6,1.9,5.9,42.22,73.2
67.5,0.9,18.7,3.5,6.7,17.66,62.9
72.3,1.8,3.8,0.5,3.0,38.72,70.7
90.2,0.3,5.5,4.5,8.7,31.53,87.4
84.0,2.2,2.9,4.2,5.2,25.5,83.9
89.2,4.5,10.3,4.7,2.3,21.18,89.1
75.0,1.8,18.3,0.2,7.9,19.44,72.6
75.5,0.6,7.2,2.6,6.8,37.39,71.1
82.9,3.6,12.4,5.3,9.2,24.0,80.7
84.4,1.8,19.1,2.3,7.8,37.26,77.8
92.8,1.6,1.3,4.7,5.7,41.02,90.7
79.5,4.0,0.1,0.4,9.7,23.63,82.1
69.4,1.7,10.8,5.3,5.1,18.31,65.8
71.4,3.4,10.7,5.5,5.2,14.17,70.0
84.5,2.3,2.6,0.3,11.1,33.45,85.0
102.2,5.0,19.2,0.4,9.7,40.97,99.3
85.5,4.3,0.4,1.2,1.1,44.77,87.2
90.0,3.3,9.3,3.9,7.9,17.95,89.3
83.1,1.9,14.9,4.9,11.1,20.51,79.9
78.5,2.7,16.1,0.5,7.6,33.07,75.3
79.7,3.2,13.7,4.7,6.3,39.42,75.8
100.5,1.8,6.2,2.4,7.7,27.16,99.5
79.5,0.9,9.3,0.3,8.5,32.43,76.4
86.2,0.6,0.4,4.9,2.3,17.29,85.4
78.1,2.3,11.6,4.6,5.9,32.19,73.8
80.7,1.5,0.4,5.2,8.7,45.11,77.7
71.2,1.9,4.3,0.3,4.7,23.26,71.7
80.7,1.9,17.5,3.2,3.1,15.36,78.8
88.6,3.9,14.8,1.3,3.4,41.0,85.1
80.3,0.6,0.2,5.3,5.3,27.47,78.9
76.6,2.4,0.3,2.1,5.2,33.06,77.7
82.6,0.9,14.2,0.7,6.5,38.92,77.8
101.2,0.6,0.6,3.9,11.1,28.08,98.7
82.0,0.5,17.4,4.6,7.8,34.01,75.0
70.4,1.7,2.5,0.4,8.3,39.58,68.9
82.1,2.5,1.1,0.6,2.5,28.77,83.2
98.4,1.5,11.1,0.3,6.3,26.92,96.9
85.1,1.4,12.4,0.4,8.5,24.82,82.1
90.7,1.9,13.6,4.7,11.0,21.26,87.1
90.5,2.2,21.4,0.4,7.8,16.83,87.3
99.0,4.4,0.2,0.7,3.8,18.34,103.9
80.4,2.3,15.1,1.4,9.5,18.89,78.6
82.7,0.6,11.3,1.8,6.7,41.52,77.0
79.8,2.1,9.8,1.4,8.2,28.99,78.8
82.4,0.5,17.8,0.6,4.4,17.17,78.7
98.1,2.0,5.0,0.6,1.7,23.32,99.1
69.3,1.9,0.9,1.5,6.6,24.0,69.4
88.3,1.5,5.3,3.6,2.2,26.55,86.9
89.4,1.1,11.3,0.6,5.3,33.29,87.3
90.9,1.0,0.9,0.7,2.1,28.99,90.7
78.2,2.5,21.0,2.4,7.9,28.13,75.1
81.4,0.9,8.1,0.4,6.2,31.8,79.0
81.2,1.8,0.4,0.1,7.2,36.45,81.1
81.5,3.7,8.0,1.8,6.8,24.98,80.4
86.1,1.0,8.4,2.2,4.8,18.57,83.2
81.2,1.6,2.1,0.8,4.6,25.23,81.2
80.1,3.1,12.0,0.8,7.9,22.69,78.1
76.5,3.2,0.4,1.4,4.4,16.44,77.7
84.4,2.6,2.0,0.4,5.7,36.29,83.5
81.9,4.7,15.5,0.2,7.6,25.84,79.9
73.7,3.8,4.2,2.1,10.4,18.36,74.3
90.1,2.4,12.2,3.4,9.2,18.11,85.4
95.5,1.4,0.3,0.9,8.0,20.67,95.6
81.5,1.5,16.6,2.2,5.7,12.11,76.9
78.8,3.5,11.2,4.5,13.2,30.67,77.7
82.0,2.9,18.6,5.4,6.4,21.96,77.8
85.7,2.8,0.0,0.5,10.1,27.65,87.4
76.0,2.6,20.3,1.5,9.2,47.16,65.5
72.4,1.6,1.3,4.6,8.6,25.91,71.4
89.3,2.8,0.0,2.6,1.6,20.2,90.6
96.1,2.8,5.9,0.5,6.2,29.4,94.9
84.1,0.8,2.9,0.5,2.1,15.7,83.7
73.4,2.4,20.8,4.4,4.7,42.03,70.0
74.1,1.3,7.4,0.6,7.6,32.89,71.4
78.2,2.0,7.3,5.9,9.4,39.56,75.7
81.5,3.1,19.5,1.5,7.6,31.0,77.1
79.8,2.6,0.1,0.7,1.2,31.7,81.9
99.3,4.5,15.8,1.6,3.9,30.64,96.1
90.8,1.4,9.2,1.0,10.5,26.05,87.7
83.5,4.3,19.1,1.1,7.5,14.37,82.2
75.2,1.5,17.2,0.2,2.9,26.7,68.4
84.3,2.0,2.8,0.7,7.6,27.21,84.6
101.2,1.8,2.1,0.6,6.7,14.61,101.3
84.0,1.4,6.6,5.3,6.8,51.2,78.5
86.3,0.6,4.8,0.9,11.8,30.54,84.2
78.8,2.0,13.5,1.0,4.8,19.28,77.0
88.8,1.9,6.9,0.4,1.6,36.74,87.5
69.1,3.7,16.8,2.4,5.0,41.58,64.2
79.4,2.8,7.0,0.2,10.3,26.56,79.5
75.4,2.8,19.7,5.3,6.1,27.15,72.4
98.6,4.0,15.6,2.1,5.3,33.06,97.2
82.7,4.7,4.5,4.0,4.6,24.8,84.4
92.1,1.8,0.4,1.0,4.5,27.71,93.1
82.0,2.4,16.1,1.7,11.2,21.45,78.5
80.7,1.3,4.5,0.8,3.5,25.76,79.7
75.3,2.3,20.4,4.0,2.3,28.98,71.0
79.8,0.9,3.6,0.6,7.2,21.36,78.3
82.0,1.7,17.0,0.5,9.6,27.89,76.6
75.6,1.5,7.7,0.6,5.5,24.35,75.3
83.6,1.4,15.7,2.3,9.2,20.62,79.4
76.2,1.1,8.8,0.6,2.2,16.15,73.6
80.3,3.1,0.6,0.6,7.3,24.62,81.9
69.3,1.5,11.8,0.3,5.3,25.67,67.1
86.9,1.7,2.8,0.8,2.9,19.65,87.5
71.9,3.0,20.1,4.6,7.0,30.26,68.3
79.7,2.4,8.1,0.8,9.9,29.17,78.0
84.4,2.4,19.5,0.5,6.8,21.73,81.1
85.7,1.3,11.7,4.1,6.9,44.94,80.8
78.6,1.1,4.4,0.5,8.7,23.61,76.3
90.1,5.3,2.6,0.5,5.9,28.62,93.6
81.5,1.0,9.6,0.6,4.9,32.58,79.2
84.5,1.7,15.7,1.4,7.1,25.39,80.3
90.7,2.1,13.9,1.7,11.2,30.22,86.5
67.4,3.1,12.6,2.2,3.9,25.57,66.0
98.3,3.1,7.7,0.5,11.0,14.68,98.9
87.7,3.5,0.3,4.9,5.7,16.95,88.6
90.0,5.2,3.1,1.7,9.7,27.5,90.9
71.7,1.5,3.8,3.2,5.9,24.39,71.7
91.8,4.2,8.2,2.7,8.3,16.64,91.1
76.3,2.8,0.9,3.6,7.3,24.75,77.2
81.2,0.1,6.2,0.1,4.3,25.72,78.6
81.8,4.0,8.1,3.1,1.3,40.09,81.0
83.2,1.4,17.9,0.8,6.2,35.47,78.5
89.8,3.0,16.7,1.7,12.8,32.67,88.0
85.1,1.9,0.4,0.4,6.7,45.0,83.0
70.9,2.1,21.7,3.9,8.7,14.67,67.0
82.6,5.0,21.4,0.1,1.8,27.21,79.7
79.2,2.4,8.7,1.8,7.2,25.77,77.7
82.6,0.8,0.0,4.6,6.6,24.13,83.1
80.8,2.4,17.1,0.4,4.0,21.46,78.2
76.6,1.5,3.0,4.8,5.5,31.88,75.3
86.7,0.4,12.7,0.4,4.4,32.22,83.7
88.2,0.4,21.8,4.8,9.9,27.7,79.7
83.7,4.5,1.0,1.1,3.3,17.56,86.4
77.8,2.5,18.0,4.2,5.6,22.35,72.4
96.2,4.4,9.0,0.0,6.6,14.42,97.5
86.6,2.5,19.3,0.4,3.7,16.36,82.9
79.3,2.5,13.5,0.2,6.6,32.93,76.1
87.7,3.4,13.8,0.6,3.1,25.15,85.5
76.3,3.9,4.3,4.2,6.2,18.35,75.5
84.0,1.9,5.1,3.2,1.6,13.9,82.5
82.3,1.8,20.3,0.8,6.9,22.38,74.8
89.2,1.3,2.1,0.3,6.4,31.01,88.4
88.7,4.7,1.2,1.3,10.6,26.02,92.0
80.1,1.6,6.7,5.7,10.8,32.02,76.1
81.3,4.6,21.7,0.9,5.7,27.16,78.4
72.8,2.1,19.4,3.9,9.9,18.66,65.5
78.6,2.1,17.2,0.3,2.8,22.93,73.4
78.6,3.2,18.1,1.9,5.2,25.65,76.9
78.0,4.6,3.0,2.2,3.4,28.79,78.5
87.5,2.5,9.7,0.4,11.2,23.5,86.4
74.7,1.8,21.6,1.5,3.9,38.16,67.7
81.7,1.1,6.1,0.4,7.2,22.53,80.8
77.8,1.6,3.0,0.8,4.1,23.68,77.0
80.8,1.6,0.8,0.9,5.7,29.72,81.2
73.4,2.4,18.0,1.7,9.8,35.78,69.5
83.7,3.1,19.2,3.1,5.9,31.52,78.7
85.7,1.1,8.2,4.6,3.7,27.98,84.2
80.3,1.2,0.2,0.4,13.2,26.11,80.3
76.3,2.6,16.5,1.4,8.7,30.11,71.3
83.8,0.4,21.6,0.5,9.9,18.07,78.3
85.6,4.4,4.7,1.6,11.0,25.24,87.3
81.8,3.7,16.5,1.7,6.6,50.99,73.6
79.6,0.5,11.3,0.2,4.2,44.91,75.4
83.6,2.1,2.1,0.9,6.0,16.57,84.7
91.0,2.5,16.8,5.0,3.9,14.95,87.3
84.7,1.7,0.3,0.9,9.3,32.08,84.1
78.9,2.3,4.2,0.7,7.0,42.08,77.6
72.2,2.6,17.9,2.1,3.1,16.09,69.5
76.9,0.6,8.4,5.2,11.0,17.2,74.3
65.8,4.4,15.8,2.6,6.0,20.24,61.7
81.2,1.0,3.2,3.4,6.8,17.82,80.1
77.4,2.0,0.0,3.5,1.1,16.25,78.1
81.5,2.6,15.9,4.4,6.0,40.28,78.3
89.0,1.2,21.9,0.7,5.8,65.87,80.3
73.7,4.3,20.8,0.7,7.0,31.49,67.3
75.7,3.6,13.5,4.0,7.0,26.42,72.5
84.7,1.3,19.5,2.6,2.6,18.82,77.7
86.8,2.8,10.6,0.5,8.7,16.22,85.4
79.5,2.1,19.3,0.4,3.8,14.53,72.8
70.0,2.4,13.4,2.5,5.8,17.64,66.2
80.1,2.4,20.7,0.5,5.2,46.07,75.5
78.0,2.0,9.7,0.8,5.4,33.37,75.3
85.0,3.9,11.8,4.3,12.9,21.61,81.5
75.0,4.5,18.4,4.4,5.9,43.39,73.0
81.0,5.3,20.4,1.1,5.8,22.34,77.7
78.9,3.4,3.5,2.5,3.8,19.87,79.6
81.4,1.9,22.1,2.4,5.0,50.06,73.1
81.0,2.4,9.3,0.4,11.0,14.23,78.8
100.9,3.3,7.4,0.2,7.8,34.84,99.6
88.7,2.0,20.8,1.1,5.2,20.81,85.5
82.3,3.0,5.1,0.3,11.1,29.38,82.7
80.4,2.3,11.4,2.6,9.7,28.09,75.8
82.8,4.6,11.3,0.7,3.4,21.6,86.1
80.1,3.9,16.2,0.2,4.4,30.13,77.0
81.0,4.0,8.3,5.8,4.3,33.47,79.7
83.7,1.8,7.4,0.5,9.4,29.39,81.6
85.0,4.1,2.6,1.2,13.8,12.19,86.1
67.9,2.5,13.3,1.2,3.2,27.72,65.1
87.4,3.2,5.7,3.2,7.4,19.28,87.1
72.6,1.4,14.9,4.6,7.7,37.1,67.2
76.9,4.0,6.0,4.1,10.5,17.25,76.0
90.0,0.3,0.2,0.1,4.8,15.21,89.6
84.5,1.5,18.3,0.6,4.1,35.2,77.5
69.5,1.2,20.5,3.8,8.5,16.66,60.1
89.2,1.8,2.2,3.8,10.1,35.27,88.2
92.1,1.8,18.5,3.4,6.4,20.19,87.3
91.8,0.8,7.3,3.1,5.6,25.53,88.3
78.0,2.3,3.4,4.7,3.8,36.37,76.3
75.8,3.1,13.2,4.4,8.2,38.46,70.7
83.0,2.6,0.0,2.5,3.2,17.18,85.3
85.0,1.2,20.0,0.1,5.3,50.94,76.2
77.9,2.3,20.2,5.2,6.4,35.19,70.1
75.3,1.9,0.2,2.4,7.8,44.7,73.1
81.8,1.5,10.6,3.6,12.5,15.58,77.7
81.2,3.1,22.0,4.1,8.9,26.74,76.4
80.0,4.1,0.3,5.3,3.0,27.84,81.4
100.1,3.6,10.2,0.3,5.9,31.13,99.3
78.6,3.8,14.5,4.6,3.8,26.79,75.4
89.7,1.6,2.4,5.3,7.5,34.98,87.1
75.7,1.4,5.2,3.5,5.0,30.45,74.3
83.0,1.3,6.7,0.2,4.0,20.28,81.6
85.0,3.0,13.3,0.2,9.9,23.99,82.1
79.7,4.3,11.0,2.2,0.8,12.78,79.8
88.5,1.6,0.2,0.8,7.0,24.62,89.4
65.8,3.4,6.7,5.2,7.4,26.7,65.4
74.7,3.0,11.6,1.1,8.5,13.67,71.5
73.4,3.5,19.3,0.4,7.4,27.06,69.2
83.6,4.7,13.0,5.0,6.9,43.98,81.5
80.1,4.4,9.1,1.2,7.7,29.91,79.4
93.1,4.4,4.9,0.8,8.0,25.22,94.3
81.3,2.6,9.1,0.2,7.9,17.72,79.4
71.4,4.3,12.4,0.4,9.4,25.99,71.9
84.8,2.0,0.0,4.9,5.0,39.23,83.1
76.3,1.6,10.1,1.2,3.2,29.92,74.9
79.6,2.1,18.3,4.9,5.8,42.46,73.0
89.2,2.0,0.4,0.4,6.0,25.42,89.8
80.3,2.9,6.7,4.3,10.2,18.31,79.4
93.9,3.0,12.8,5.0,7.5,23.58,93.4
77.9,3.0,9.0,2.9,4.3,28.24,78.0
87.1,5.2,19.5,0.9,6.3,31.53,84.0
82.9,0.5,2.7,0.8,4.3,45.54,79.9
73.6,1.1,4.5,0.5,4.9,34.61,71.7
78.1,3.9,0.1,0.7,5.7,31.95,78.8
80.2,1.4,10.2,5.9,6.2,19.64,76.4
79.6,3.8,1.8,2.4,8.4,17.77,80.0
78.1,3.0,18.4,0.5,7.3,43.03,71.9
83.2,1.4,0.2,5.4,6.2,18.63,82.9
86.9,1.3,0.4,0.2,5.0,20.04,87.8
76.8,2.0,1.6,0.8,7.6,29.15,77.6
84.6,1.0,15.1,5.4,4.0,31.57,79.5
79.7,2.3,18.0,2.0,6.7,33.82,76.3
94.5,0.6,0.1,1.3,5.2,26.54,93.8
89.3,3.9,6.9,5.2,3.3,33.8,90.6
77.4,3.9,15.9,0.1,9.8,29.33,73.0
82.8,3.4,22.1,0.3,2.9,31.94,80.5
93.1,2.6,18.2,0.5,6.4,22.85,90.3
69.8,3.2,4.7,2.4,9.6,33.84,70.0
76.4,2.1,18.7,4.7,5.3,46.48,71.0
75.8,1.9,11.8,3.8,12.7,28.6,71.3
80.4,1.3,21.5,0.6,8.4,20.02,73.4
94.9,1.0,3.5,5.9,9.3,32.09,92.7
92.3,2.1,0.1,1.8,6.5,35.3,92.3
80.9,2.8,6.1,4.7,6.8,33.02,78.8
80.3,2.4,9.4,1.0,9.6,26.8,77.7
79.6,2.8,4.7,5.0,5.2,25.52,80.4
82.3,1.0,5.8,0.4,6.3,24.32,81.1
76.9,2.2,8.5,5.9,5.2,30.05,73.8
71.4,1.7,7.9,0.2,9.6,16.25,70.7
82.8,2.0,6.5,4.8,3.2,28.24,81.7
85.0,4.5,18.8,1.7,4.3,26.79,82.7
84.1,1.6,4.7,2.3,9.0,21.24,83.3
81.0,3.8,0.8,4.0,3.8,21.97,83.5
86.1,2.4,14.2,1.3,8.9,31.18,83.0
67.6,3.2,18.4,1.3,8.7,29.99,63.6
91.9,0.6,3.1,4.1,4.8,25.36,90.3
95.5,1.5,1.9,0.9,4.4,39.62,94.3
84.6,3.6,16.0,1.8,9.3,15.65,81.0
88.5,2.6,6.7,5.5,11.0,19.51,86.7
79.6,1.5,0.9,0.2,8.3,35.18,79.1
83.3,2.2,2.3,0.5,6.8,40.12,81.7
86.2,2.2,20.5,0.3,10.3,24.62,80.9
87.6,0.3,8.3,4.0,2.7,29.19,84.6
78.8,4.4,2.3,1.3,9.3,25.0,79.3
84.8,3.3,10.7,0.4,5.3,44.28,82.0
80.9,2.9,4.5,0.6,2.4,17.92,81.3
86.0,5.3,5.7,0.9,9.0,24.72,86.2
91.6,4.6,22.0,1.8,5.4,26.45,86.4
69.9,4.0,2.4,0.7,10.5,25.96,70.2
83.6,1.1,16.6,5.7,5.2,48.43,76.7
80.9,2.2,4.1,4.4,6.4,32.28,79.6
83.2,1.5,12.8,2.3,3.8,16.18,81.4
76.4,4.1,16.2,0.5,2.4,18.68,74.9
75.2,0.5,10.2,2.7,2.0,32.83,71.6
86.3,1.4,15.4,2.7,6.2,15.13,82.3
87.1,2.5,0.7,1.2,10.5,29.42,87.1
78.8,2.0,13.1,5.3,7.2,20.1,75.8
99.7,4.5,7.7,1.2,10.2,42.15,97.2
76.7,1.2,0.5,4.4,9.1,39.81,72.2
85.8,1.6,11.4,4.2,4.0,27.6,81.7
80.1,0.3,8.7,2.1,2.0,34.17,76.8
80.0,2.6,13.4,0.5,7.7,18.89,79.3
84.3,1.3,18.8,3.8,5.9,28.27,79.5
77.3,3.5,9.7,1.5,1.7,41.95,75.5
82.8,4.5,21.2,0.8,9.8,25.56,77.9
81.1,1.8,13.0,0.5,7.6,22.34,78.2
72.5,4.6,5.4,4.1,4.1,24.07,72.3
74.8,2.9,2.1,0.3,8.3,37.51,74.5
80.5,1.3,1.0,0.6,4.0,31.52,80.0
79.0,2.7,17.2,1.2,9.2,16.67,74.4
76.2,2.0,9.8,2.2,6.6,26.26,74.6
81.6,1.6,13.1,2.2,6.4,26.62,79.1
87.6,3.1,1.0,4.1,3.7,38.76,87.4
86.8,4.2,13.0,3.2,5.6,40.73,84.5
70.6,3.6,19.1,1.4,8.4,18.75,68.9
77.3,0.2,0.5,5.5,4.8,22.29,76.1
72.0,5.0,4.0,1.2,8.7,19.43,74.5
79.3,1.3,8.3,3.9,4.1,26.36,76.2
93.4,4.0,22.0,0.8,3.2,26.03,89.0
81.2,1.4,19.3,0.6,7.2,40.62,75.6
79.3,2.3,15.0,6.0,5.2,33.46,74.6
79.8,3.6,19.7,5.8,9.9,14.89,77.1
91.5,1.8,5.9,3.6,12.8,36.73,87.1
77.3,2.0,16.8,3.5,2.4,21.74,71.8
81.4,3.6,9.8,1.8,6.5,55.02,76.6
77.6,4.7,14.1,0.4,1.9,18.12,76.6
79.4,3.7,21.4,2.0,9.5,26.48,79.4
89.0,2.5,1.0,2.0,2.2,27.84,90.6
86.9,1.5,3.4,0.4,9.1,18.57,86.6
94.0,5.1,11.2,3.9,8.6,27.91,91.6
76.9,3.1,13.6,0.9,8.7,19.74,75.0
82.5,2.5,4.3,0.3,10.5,39.48,81.4
80.8,1.3,5.3,0.2,8.0,28.4,80.5
90.8,0.7,11.3,0.3,9.7,27.94,87.3
83.2,2.5,9.4,4.0,2.4,47.38,79.1
78.4,2.2,4.2,1.3,3.2,31.63,78.3
92.6,2.9,12.0,5.6,7.1,29.8,89.6
93.7,0.4,6.7,5.3,12.3,35.24,90.7
80.1,2.8,8.3,3.1,4.7,19.37,78.4
71.7,1.8,15.3,0.6,5.2,13.29,69.8
82.1,2.0,21.8,2.2,5.2,48.07,76.8
79.5,1.1,7.0,6.0,4.7,19.26,77.7
96.0,4.5,12.5,4.0,5.0,30.83,93.4
81.2,0.5,16.3,0.7,3.9,36.34,74.6
79.5,3.0,0.4,0.6,4.6,26.35,81.5
86.7,3.3,12.6,5.9,5.4,26.67,82.6
71.6,2.3,15.1,0.8,9.0,25.3,68.9
82.6,1.3,15.7,4.3,4.5,21.68,79.3
100.1,0.5,12.1,3.4,0.9,26.92,96.7
89.3,1.6,7.9,1.0,3.6,19.77,89.0
70.3,2.2,6.4,1.4,9.4,27.65,69.4
88.7,1.7,5.0,4.8,8.9,35.97,86.2
87.2,2.9,10.2,2.3,5.8,34.77,83.6
72.4,1.6,16.4,4.8,5.5,29.65,68.0
73.7,2.1,10.4,0.6,2.8,22.04,73.0
84.6,1.5,8.8,4.1,4.4,39.83,80.7
70.8,3.0,13.0,1.9,6.8,16.5,68.9
84.7,2.5,12.1,0.5,11.6,18.51,81.5
75.8,1.1,13.6,3.9,5.8,42.1,71.7
77.3,4.6,13.9,0.6,9.3,20.05,76.2
80.2,1.2,0.6,0.9,1.7,41.62,79.9
81.4,3.0,4.8,1.0,7.6,48.27,79.1
76.5,5.3,0.6,1.0,5.4,31.61,80.0
