genetic,length,mass,exercise,smoking,alcohol,sugar,bmi,lifespan
77.0,172.0,70.0,2.0,16.0,8.0,2,23.66,68
84.0,182.0,106.0,2.0,20.0,6.0,2,32.0,70
78.0,172.0,83.0,1.0,10.0,3.0,4,28.06,63
81.0,198.0,93.0,3.0,18.0,8.0,3,23.72,82
78.0,173.0,97.0,1.0,11.0,2.0,4,32.41,61
81.0,172.0,79.0,2.0,10.0,2.0,3,26.7,80
82.0,196.0,66.0,2.0,21.0,9.0,2,17.18,76
82.0,177.0,72.0,1.0,21.0,6.0,5,22.98,61
79.0,158.0,66.0,2.0,0.0,5.0,2,26.44,85
78.0,190.0,62.0,2.0,9.0,2.0,3,17.17,85
77.0,183.0,67.0,1.0,0.0,5.0,2,20.01,82
81.0,171.0,80.0,2.0,21.0,5.0,2,27.36,70
81.0,185.0,87.0,2.0,20.0,6.0,4,25.42,71
84.0,183.0,74.0,2.0,8.0,7.0,3,22.1,81
79.0,171.0,85.0,1.0,8.0,8.0,1,29.07,70
80.0,167.0,71.0,1.0,18.0,8.0,3,25.46,59
80.0,180.0,63.0,1.0,20.0,9.0,1,19.44,64
79.0,184.0,79.0,1.0,3.0,8.0,3,23.33,73
80.0,155.0,81.0,2.0,15.0,0.0,4,33.71,69
79.0,179.0,72.0,1.0,7.0,9.0,1,22.47,77
80.0,176.0,78.0,2.0,18.0,8.0,4,25.18,61
80.0,179.0,80.0,1.0,0.0,6.0,1,24.97,80
80.0,179.0,83.0,1.0,4.0,5.0,1,25.9,79
81.0,177.0,97.0,3.0,4.0,1.0,4,30.96,86
82.0,178.0,73.0,1.0,17.0,4.0,2,23.04,72
80.0,198.0,68.0,1.0,1.0,7.0,2,17.35,82
80.0,168.0,77.0,2.0,14.0,5.0,2,27.28,80
82.0,189.0,81.0,2.0,13.0,2.0,3,22.68,78
82.0,166.0,71.0,1.0,12.0,2.0,2,25.77,77
83.0,182.0,96.0,2.0,9.0,7.0,3,28.98,75
84.0,176.0,75.0,1.0,4.0,9.0,1,24.21,83
81.0,207.0,63.0,1.0,1.0,6.0,3,14.7,84
79.0,187.0,82.0,3.0,4.0,7.0,2,23.45,94
79.0,190.0,69.0,1.0,5.0,9.0,3,19.11,71
78.0,180.0,109.0,1.0,8.0,3.0,1,33.64,68
79.0,179.0,84.0,3.0,12.0,4.0,2,26.22,85
79.0,160.0,64.0,1.0,16.0,1.0,3,25.0,67
81.0,179.0,96.0,1.0,12.0,4.0,2,29.96,69
81.0,195.0,112.0,1.0,0.0,8.0,2,29.45,77
83.0,172.0,71.0,1.0,2.0,4.0,4,24.0,79
79.0,176.0,88.0,2.0,11.0,9.0,2,28.41,75
78.0,191.0,79.0,3.0,12.0,9.0,2,21.66,84
79.0,198.0,104.0,1.0,7.0,7.0,4,26.53,63
80.0,211.0,103.0,1.0,0.0,5.0,3,23.14,76
81.0,184.0,80.0,3.0,0.0,1.0,3,23.63,103
80.0,193.0,73.0,1.0,0.0,6.0,2,19.6,84
80.0,184.0,83.0,1.0,2.0,9.0,4,24.52,72
79.0,179.0,78.0,1.0,0.0,9.0,1,24.34,77
80.0,187.0,75.0,3.0,1.0,1.0,2,21.45,99
79.0,180.0,68.0,1.0,17.0,8.0,2,20.99,67
79.0,196.0,69.0,1.0,20.0,8.0,2,17.96,65
82.0,171.0,81.0,1.0,21.0,9.0,3,27.7,53
80.0,199.0,66.0,2.0,16.0,7.0,3,16.67,76
81.0,178.0,97.0,3.0,1.0,10.0,2,30.61,94
79.0,195.0,73.0,2.0,10.0,4.0,2,19.2,85
82.0,194.0,70.0,1.0,0.0,9.0,1,18.6,82
80.0,193.0,64.0,2.0,4.0,8.0,2,17.18,90
82.0,171.0,74.0,2.0,8.0,2.0,3,25.31,80
81.0,192.0,85.0,1.0,21.0,8.0,2,23.06,66
79.0,198.0,77.0,1.0,6.0,10.0,3,19.64,70
79.0,198.0,85.0,3.0,0.0,7.0,3,21.68,96
76.0,193.0,68.0,2.0,16.0,9.0,2,18.26,73
79.0,175.0,70.0,2.0,11.0,1.0,3,22.86,82
82.0,202.0,72.0,2.0,21.0,3.0,2,17.65,85
81.0,176.0,61.0,1.0,3.0,7.0,2,19.69,76
78.0,184.0,63.0,3.0,11.0,5.0,2,18.61,92
79.0,173.0,75.0,1.0,16.0,7.0,3,25.06,60
80.0,196.0,76.0,4.0,16.0,9.0,2,19.78,90
78.0,201.0,83.0,1.0,0.0,8.0,3,20.54,75
81.0,172.0,60.0,2.0,2.0,8.0,3,20.28,89
81.0,194.0,81.0,1.0,17.0,8.0,1,21.52,72
80.0,186.0,96.0,3.0,20.0,3.0,2,27.75,85
81.0,190.0,68.0,4.0,5.0,7.0,2,18.84,104
81.0,198.0,82.0,2.0,22.0,8.0,3,20.92,74
76.0,182.0,67.0,1.0,0.0,4.0,2,20.23,76
81.0,199.0,77.0,2.0,19.0,6.0,2,19.44,75
80.0,188.0,88.0,3.0,9.0,3.0,1,24.9,93
78.0,178.0,85.0,1.0,8.0,6.0,3,26.83,68
78.0,191.0,97.0,2.0,8.0,2.0,3,26.59,79
78.0,185.0,71.0,2.0,0.0,2.0,2,20.75,89
81.0,207.0,79.0,2.0,3.0,9.0,2,18.44,84
79.0,178.0,61.0,2.0,18.0,5.0,5,19.25,70
79.0,195.0,96.0,2.0,22.0,7.0,1,25.25,68
78.0,176.0,93.0,1.0,13.0,9.0,3,30.02,60
79.0,161.0,82.0,2.0,19.0,9.0,2,31.63,69
80.0,186.0,73.0,2.0,21.0,7.0,4,21.1,67
81.0,180.0,84.0,1.0,11.0,0.0,2,25.93,74
83.0,188.0,83.0,3.0,0.0,5.0,3,23.48,105
81.0,206.0,77.0,1.0,3.0,3.0,2,18.14,81
80.0,206.0,96.0,2.0,9.0,7.0,1,22.62,87
81.0,165.0,63.0,1.0,14.0,4.0,2,23.14,71
80.0,188.0,93.0,3.0,1.0,9.0,3,26.31,90
83.0,166.0,69.0,1.0,13.0,3.0,1,25.04,76
80.0,166.0,83.0,1.0,4.0,1.0,1,30.12,74
83.0,174.0,68.0,2.0,6.0,6.0,2,22.46,87
79.0,174.0,93.0,2.0,18.0,7.0,3,30.72,71
80.0,171.0,86.0,1.0,15.0,10.0,4,29.41,57
80.0,188.0,83.0,1.0,12.0,3.0,2,23.48,68
80.0,191.0,85.0,2.0,22.0,4.0,1,23.3,74
80.0,167.0,66.0,2.0,17.0,5.0,5,23.67,63
80.0,181.0,60.0,2.0,2.0,8.0,1,18.31,94
80.0,178.0,85.0,2.0,20.0,7.0,3,26.83,65
79.0,197.0,89.0,4.0,13.0,9.0,2,22.93,90
81.0,202.0,95.0,1.0,20.0,1.0,3,23.28,69
77.0,181.0,101.0,2.0,14.0,6.0,3,30.83,64
80.0,197.0,95.0,1.0,9.0,9.0,2,24.48,69
78.0,181.0,76.0,3.0,20.0,6.0,2,23.2,78
80.0,187.0,78.0,3.0,14.0,4.0,3,22.31,85
80.0,189.0,75.0,2.0,0.0,6.0,1,21.0,88
80.0,207.0,96.0,1.0,5.0,0.0,4,22.4,74
81.0,195.0,67.0,2.0,1.0,7.0,2,17.62,96
80.0,169.0,76.0,1.0,5.0,5.0,2,26.61,80
78.0,208.0,64.0,2.0,15.0,9.0,1,14.79,76
80.0,185.0,82.0,2.0,1.0,9.0,1,23.96,92
81.0,159.0,67.0,1.0,17.0,3.0,4,26.5,58
78.0,190.0,79.0,1.0,10.0,8.0,3,21.88,69
80.0,200.0,104.0,2.0,10.0,5.0,4,26.0,70
80.0,181.0,79.0,2.0,14.0,4.0,1,24.11,87
80.0,170.0,73.0,3.0,8.0,9.0,2,25.26,87
79.0,201.0,75.0,1.0,6.0,10.0,3,18.56,72
82.0,177.0,69.0,1.0,18.0,2.0,2,22.02,73
82.0,193.0,70.0,1.0,15.0,2.0,2,18.79,72
80.0,199.0,77.0,1.0,9.0,7.0,3,19.44,66
79.0,205.0,75.0,1.0,1.0,8.0,3,17.85,78
80.0,179.0,84.0,1.0,4.0,1.0,3,26.22,74
78.0,170.0,75.0,1.0,0.0,8.0,4,25.95,63
79.0,200.0,103.0,2.0,21.0,9.0,3,25.75,61
76.0,187.0,95.0,2.0,12.0,2.0,1,27.17,77
80.0,175.0,84.0,3.0,9.0,7.0,2,27.43,93
80.0,196.0,85.0,1.0,15.0,1.0,4,22.13,65
83.0,177.0,76.0,1.0,16.0,6.0,2,24.26,69
81.0,178.0,65.0,1.0,9.0,9.0,1,20.52,75
79.0,201.0,88.0,1.0,9.0,5.0,3,21.78,74
82.0,187.0,80.0,2.0,9.0,6.0,3,22.88,77
79.0,174.0,65.0,1.0,12.0,8.0,2,21.47,70
81.0,165.0,108.0,0.0,14.0,8.0,3,39.67,48
79.0,197.0,80.0,1.0,19.0,9.0,4,20.61,54
78.0,194.0,68.0,2.0,10.0,5.0,2,18.07,82
83.0,201.0,101.0,3.0,3.0,9.0,2,25.0,96
81.0,198.0,92.0,1.0,4.0,7.0,2,23.47,78
80.0,199.0,91.0,1.0,14.0,6.0,1,22.98,72
81.0,209.0,92.0,2.0,20.0,6.0,1,21.06,72
79.0,183.0,80.0,2.0,0.0,6.0,1,23.89,91
80.0,183.0,67.0,3.0,3.0,4.0,2,20.01,96
81.0,173.0,73.0,2.0,0.0,6.0,1,24.39,95
80.0,171.0,99.0,1.0,22.0,8.0,2,33.86,56
79.0,166.0,73.0,1.0,15.0,9.0,3,26.49,55
81.0,204.0,76.0,4.0,2.0,9.0,3,18.26,102
80.0,195.0,91.0,1.0,19.0,2.0,1,23.93,73
79.0,157.0,75.0,3.0,1.0,7.0,1,30.43,92
81.0,199.0,90.0,0.0,9.0,8.0,1,22.73,66
79.0,198.0,82.0,2.0,7.0,2.0,4,20.92,81
77.0,186.0,64.0,3.0,4.0,5.0,2,18.5,97
79.0,181.0,98.0,2.0,0.0,7.0,3,29.91,82
80.0,180.0,77.0,2.0,11.0,6.0,3,23.77,76
81.0,173.0,72.0,2.0,1.0,3.0,2,24.06,91
80.0,205.0,72.0,2.0,4.0,9.0,3,17.13,80
84.0,185.0,76.0,1.0,16.0,1.0,1,22.21,76
83.0,202.0,81.0,1.0,12.0,3.0,2,19.85,76
79.0,194.0,63.0,1.0,1.0,6.0,2,16.74,77
79.0,192.0,81.0,4.0,2.0,9.0,3,21.97,97
82.0,181.0,72.0,3.0,19.0,9.0,2,21.98,87
81.0,161.0,64.0,2.0,19.0,3.0,2,24.69,74
81.0,190.0,100.0,3.0,18.0,7.0,1,27.7,87
80.0,176.0,75.0,3.0,20.0,4.0,3,24.21,76
79.0,197.0,92.0,1.0,14.0,5.0,2,23.71,70
81.0,201.0,102.0,3.0,6.0,7.0,1,25.25,95
79.0,188.0,71.0,2.0,15.0,8.0,2,20.09,80
79.0,214.0,83.0,2.0,20.0,10.0,3,18.12,73
81.0,178.0,74.0,1.0,1.0,1.0,4,23.36,81
80.0,184.0,71.0,4.0,0.0,9.0,1,20.97,107
81.0,169.0,90.0,2.0,14.0,1.0,1,31.51,78
79.0,208.0,87.0,2.0,14.0,5.0,4,20.11,75
81.0,198.0,67.0,3.0,1.0,7.0,2,17.09,97
82.0,157.0,71.0,1.0,10.0,7.0,2,28.8,65
81.0,190.0,98.0,3.0,6.0,2.0,2,27.15,93
81.0,195.0,71.0,3.0,18.0,5.0,1,18.67,90
82.0,184.0,65.0,2.0,19.0,5.0,3,19.2,80
83.0,188.0,78.0,1.0,15.0,5.0,2,22.07,73
79.0,169.0,76.0,1.0,18.0,6.0,3,26.61,59
77.0,188.0,74.0,1.0,0.0,2.0,2,20.94,84
82.0,167.0,72.0,1.0,3.0,8.0,3,25.82,72
82.0,187.0,63.0,1.0,16.0,8.0,3,18.02,62
81.0,169.0,71.0,3.0,3.0,8.0,3,24.86,93
79.0,182.0,83.0,1.0,0.0,4.0,3,25.06,80
80.0,182.0,63.0,1.0,11.0,6.0,3,19.02,64
81.0,160.0,68.0,2.0,20.0,2.0,2,26.56,74
80.0,172.0,77.0,1.0,0.0,5.0,3,26.03,76
80.0,190.0,83.0,3.0,13.0,4.0,2,22.99,86
81.0,171.0,74.0,1.0,3.0,8.0,2,25.31,76
80.0,177.0,64.0,1.0,12.0,3.0,2,20.43,69
79.0,179.0,84.0,1.0,3.0,6.0,3,26.22,71
80.0,191.0,85.0,1.0,2.0,4.0,2,23.3,75
78.0,178.0,60.0,1.0,10.0,9.0,4,18.94,63
81.0,161.0,85.0,1.0,2.0,7.0,2,32.79,78
80.0,194.0,95.0,2.0,3.0,9.0,3,25.24,75
77.0,165.0,92.0,2.0,0.0,7.0,2,33.79,75
80.0,187.0,71.0,2.0,0.0,9.0,4,20.3,87
78.0,181.0,89.0,1.0,14.0,9.0,1,27.17,63
82.0,192.0,76.0,1.0,8.0,3.0,2,20.62,83
82.0,170.0,83.0,2.0,14.0,9.0,2,28.72,71
78.0,171.0,77.0,1.0,21.0,1.0,2,26.33,63
79.0,160.0,74.0,2.0,20.0,8.0,1,28.91,65
81.0,192.0,80.0,1.0,13.0,8.0,3,21.7,63
76.0,168.0,88.0,1.0,20.0,4.0,3,31.18,57
82.0,192.0,90.0,0.0,14.0,3.0,3,24.41,63
80.0,185.0,62.0,2.0,4.0,1.0,3,18.12,88
80.0,186.0,95.0,1.0,17.0,9.0,1,27.46,63
77.0,200.0,72.0,1.0,8.0,4.0,2,18.0,72
81.0,188.0,90.0,2.0,1.0,4.0,2,25.46,90
82.0,197.0,74.0,1.0,19.0,9.0,1,19.07,70
80.0,189.0,82.0,2.0,13.0,8.0,3,22.96,77
80.0,177.0,79.0,2.0,1.0,5.0,3,25.22,87
79.0,204.0,86.0,1.0,12.0,6.0,1,20.67,78
81.0,165.0,66.0,2.0,6.0,7.0,2,24.24,79
79.0,185.0,77.0,1.0,1.0,5.0,3,22.5,77
81.0,189.0,68.0,2.0,18.0,6.0,2,19.04,75
82.0,203.0,87.0,2.0,1.0,2.0,2,21.11,93
84.0,175.0,79.0,1.0,2.0,4.0,1,25.8,87
79.0,170.0,79.0,3.0,21.0,9.0,2,27.34,71
81.0,187.0,80.0,2.0,21.0,0.0,4,22.88,72
79.0,156.0,80.0,3.0,8.0,7.0,3,32.87,79
80.0,172.0,64.0,3.0,13.0,9.0,3,21.63,80
78.0,196.0,87.0,1.0,1.0,1.0,3,22.65,83
80.0,194.0,90.0,3.0,7.0,4.0,1,23.91,96
79.0,177.0,99.0,1.0,19.0,8.0,2,31.6,55
80.0,187.0,76.0,2.0,0.0,7.0,3,21.73,90
79.0,182.0,71.0,1.0,15.0,5.0,2,21.43,70
77.0,174.0,96.0,3.0,17.0,8.0,1,31.71,80
79.0,192.0,73.0,3.0,8.0,8.0,3,19.8,87
77.0,197.0,78.0,2.0,14.0,2.0,2,20.1,84
78.0,175.0,75.0,2.0,15.0,5.0,4,24.49,71
82.0,179.0,66.0,1.0,14.0,3.0,2,20.6,77
82.0,176.0,74.0,2.0,10.0,3.0,2,23.89,87
79.0,159.0,72.0,3.0,13.0,4.0,2,28.48,88
77.0,174.0,63.0,3.0,6.0,6.0,2,20.81,90
76.0,174.0,66.0,1.0,8.0,7.0,5,21.8,61
81.0,176.0,94.0,1.0,14.0,7.0,2,30.35,66
79.0,194.0,75.0,1.0,4.0,3.0,2,19.93,83
82.0,179.0,72.0,2.0,1.0,3.0,1,22.47,99
80.0,159.0,65.0,1.0,11.0,10.0,2,25.71,67
81.0,193.0,60.0,2.0,14.0,8.0,1,16.11,83
84.0,175.0,60.0,2.0,7.0,3.0,2,19.59,89
76.0,204.0,85.0,2.0,18.0,7.0,3,20.42,72
76.0,188.0,80.0,1.0,17.0,2.0,3,22.63,63
79.0,208.0,88.0,0.0,19.0,10.0,3,20.34,52
80.0,186.0,84.0,2.0,9.0,5.0,3,24.28,81
82.0,173.0,76.0,1.0,10.0,5.0,2,25.39,76
79.0,194.0,93.0,2.0,7.0,5.0,2,24.71,77
84.0,186.0,81.0,1.0,14.0,7.0,2,23.41,72
80.0,197.0,66.0,3.0,14.0,8.0,2,17.01,87
81.0,185.0,91.0,2.0,12.0,7.0,4,26.59,70
80.0,182.0,83.0,2.0,18.0,5.0,3,25.06,76
79.0,162.0,71.0,0.0,0.0,8.0,1,27.05,71
81.0,180.0,84.0,2.0,5.0,4.0,2,25.93,88
77.0,177.0,89.0,3.0,0.0,7.0,3,28.41,85
81.0,184.0,66.0,1.0,0.0,3.0,1,19.49,91
82.0,190.0,76.0,2.0,14.0,9.0,3,21.05,76
79.0,183.0,86.0,2.0,1.0,8.0,2,25.68,84
81.0,161.0,64.0,2.0,18.0,6.0,3,24.69,69
80.0,183.0,62.0,1.0,8.0,9.0,2,18.51,77
82.0,167.0,70.0,1.0,5.0,0.0,2,25.1,86
80.0,177.0,64.0,1.0,1.0,5.0,1,20.43,85
81.0,191.0,83.0,3.0,7.0,8.0,2,22.75,91
78.0,175.0,101.0,0.0,19.0,1.0,2,32.98,55
79.0,170.0,64.0,2.0,18.0,10.0,2,22.15,66
80.0,185.0,75.0,2.0,8.0,6.0,4,21.91,72
78.0,211.0,85.0,2.0,18.0,9.0,3,19.09,73
80.0,180.0,84.0,2.0,6.0,1.0,3,25.93,83
82.0,200.0,92.0,1.0,6.0,9.0,2,23.0,74
81.0,175.0,74.0,1.0,0.0,9.0,1,24.16,84
79.0,203.0,72.0,1.0,4.0,6.0,2,17.47,82
77.0,184.0,71.0,1.0,0.0,7.0,4,20.97,67
78.0,193.0,65.0,2.0,13.0,4.0,3,17.45,80
81.0,183.0,66.0,2.0,0.0,7.0,2,19.71,92
81.0,178.0,98.0,1.0,6.0,8.0,3,30.93,70
78.0,192.0,96.0,1.0,21.0,4.0,1,26.04,67
82.0,190.0,73.0,2.0,9.0,1.0,1,20.22,90
81.0,194.0,81.0,0.0,13.0,3.0,2,21.52,69
80.0,190.0,102.0,1.0,13.0,1.0,2,28.25,73
80.0,182.0,83.0,1.0,0.0,5.0,2,25.06,76
81.0,196.0,92.0,0.0,20.0,7.0,4,23.95,47
82.0,203.0,70.0,1.0,2.0,4.0,2,16.99,89
83.0,184.0,72.0,3.0,0.0,8.0,2,21.27,100
80.0,191.0,87.0,1.0,0.0,4.0,3,23.85,81
78.0,186.0,80.0,1.0,8.0,8.0,3,23.12,66
81.0,178.0,73.0,2.0,12.0,8.0,2,23.04,80
80.0,176.0,77.0,1.0,22.0,1.0,2,24.86,62
79.0,192.0,69.0,2.0,0.0,5.0,2,18.72,88
79.0,178.0,70.0,2.0,5.0,4.0,4,22.09,83
79.0,178.0,84.0,3.0,21.0,3.0,2,26.51,81
80.0,190.0,61.0,0.0,12.0,9.0,2,16.9,64
76.0,198.0,73.0,2.0,1.0,4.0,1,18.62,96
81.0,192.0,81.0,1.0,8.0,9.0,2,21.97,75
78.0,164.0,65.0,1.0,8.0,8.0,2,24.17,69
78.0,186.0,91.0,0.0,1.0,1.0,1,26.3,75
79.0,177.0,98.0,1.0,1.0,6.0,2,31.28,78
79.0,193.0,74.0,2.0,1.0,9.0,2,19.87,92
78.0,177.0,79.0,3.0,18.0,7.0,2,25.22,78
81.0,166.0,95.0,1.0,0.0,3.0,4,34.48,68
77.0,199.0,81.0,1.0,6.0,2.0,3,20.45,79
79.0,186.0,92.0,2.0,6.0,6.0,3,26.59,82
82.0,186.0,76.0,1.0,0.0,5.0,2,21.97,84
83.0,203.0,61.0,1.0,0.0,9.0,2,14.8,85
79.0,166.0,90.0,1.0,17.0,6.0,4,32.66,56
81.0,190.0,71.0,1.0,8.0,8.0,3,19.67,67
78.0,156.0,73.0,1.0,17.0,7.0,1,30.0,59
77.0,187.0,72.0,2.0,20.0,8.0,3,20.59,65
79.0,178.0,86.0,1.0,12.0,6.0,2,27.14,65
80.0,170.0,68.0,1.0,15.0,9.0,2,23.53,65
80.0,166.0,89.0,2.0,15.0,3.0,2,32.3,71
81.0,197.0,74.0,1.0,1.0,3.0,2,19.07,87
80.0,190.0,86.0,1.0,8.0,6.0,2,23.82,70
80.0,198.0,80.0,1.0,0.0,10.0,2,20.41,74
78.0,190.0,69.0,3.0,18.0,0.0,2,19.11,90
80.0,202.0,107.0,2.0,14.0,8.0,2,26.22,76
80.0,184.0,62.0,1.0,5.0,4.0,3,18.31,72
78.0,189.0,84.0,2.0,4.0,8.0,2,23.52,85
79.0,197.0,90.0,3.0,20.0,7.0,3,23.19,77
82.0,165.0,78.0,2.0,19.0,6.0,2,28.65,66
79.0,177.0,77.0,1.0,1.0,6.0,1,24.58,82
78.0,181.0,94.0,1.0,17.0,9.0,2,28.69,62
80.0,185.0,70.0,1.0,2.0,9.0,2,20.45,79
81.0,200.0,75.0,1.0,5.0,4.0,3,18.75,75
79.0,179.0,61.0,1.0,1.0,8.0,2,19.04,80
82.0,180.0,80.0,1.0,22.0,3.0,2,24.69,69
82.0,190.0,72.0,2.0,9.0,9.0,3,19.94,75
83.0,172.0,66.0,2.0,4.0,9.0,2,22.31,86
81.0,192.0,60.0,2.0,15.0,4.0,2,16.28,82
81.0,204.0,83.0,2.0,3.0,7.0,3,19.94,91
82.0,173.0,68.0,1.0,16.0,1.0,1,22.72,71
80.0,171.0,86.0,2.0,3.0,6.0,2,29.41,85
79.0,174.0,75.0,2.0,19.0,7.0,2,24.77,68
78.0,157.0,84.0,1.0,12.0,5.0,3,34.08,64
80.0,175.0,87.0,2.0,7.0,9.0,3,28.41,74
80.0,167.0,60.0,2.0,8.0,8.0,3,21.51,80
80.0,170.0,60.0,1.0,11.0,8.0,3,20.76,70
80.0,209.0,92.0,2.0,13.0,4.0,3,21.06,79
82.0,190.0,62.0,2.0,11.0,8.0,2,17.17,88
79.0,166.0,79.0,2.0,9.0,9.0,3,28.67,77
80.0,182.0,85.0,3.0,17.0,6.0,3,25.66,82
81.0,199.0,69.0,1.0,0.0,8.0,3,17.42,75
80.0,177.0,63.0,2.0,13.0,6.0,2,20.11,82
81.0,174.0,64.0,3.0,11.0,4.0,1,21.14,93
80.0,170.0,94.0,1.0,8.0,5.0,3,32.53,69
81.0,179.0,75.0,2.0,17.0,7.0,3,23.41,75
76.0,173.0,77.0,2.0,18.0,8.0,3,25.73,64
80.0,188.0,104.0,2.0,10.0,1.0,3,29.43,79
83.0,171.0,69.0,1.0,7.0,3.0,2,23.6,79
83.0,181.0,75.0,3.0,1.0,9.0,4,22.89,92
82.0,160.0,97.0,1.0,9.0,3.0,4,37.89,59
78.0,178.0,72.0,2.0,0.0,0.0,2,22.72,89
78.0,180.0,75.0,0.0,2.0,5.0,3,23.15,66
80.0,186.0,66.0,1.0,6.0,6.0,4,19.08,68
77.0,198.0,70.0,2.0,7.0,3.0,2,17.86,88
80.0,182.0,107.0,1.0,11.0,5.0,2,32.3,63
81.0,179.0,66.0,1.0,2.0,9.0,4,20.6,66
79.0,191.0,67.0,3.0,0.0,8.0,2,18.37,101
77.0,200.0,97.0,0.0,11.0,9.0,3,24.25,53
81.0,172.0,66.0,2.0,18.0,7.0,2,22.31,80
82.0,204.0,111.0,3.0,3.0,8.0,4,26.67,85
80.0,160.0,87.0,1.0,11.0,0.0,1,33.98,72
79.0,201.0,87.0,3.0,0.0,7.0,3,21.53,93
82.0,186.0,91.0,1.0,22.0,10.0,1,26.3,57
81.0,184.0,97.0,0.0,8.0,7.0,1,28.65,67
80.0,202.0,69.0,2.0,5.0,2.0,4,16.91,88
79.0,205.0,84.0,0.0,10.0,9.0,2,19.99,61
81.0,186.0,108.0,1.0,7.0,8.0,2,31.22,70
81.0,187.0,111.0,3.0,0.0,8.0,1,31.74,95
78.0,169.0,87.0,1.0,17.0,1.0,4,30.46,59
81.0,203.0,65.0,3.0,0.0,5.0,2,15.77,102
79.0,176.0,64.0,1.0,21.0,5.0,1,20.66,69
78.0,170.0,89.0,2.0,0.0,7.0,3,30.8,79
82.0,179.0,70.0,1.0,7.0,9.0,3,21.85,73
79.0,173.0,88.0,2.0,0.0,8.0,3,29.4,77
79.0,189.0,69.0,1.0,4.0,5.0,3,19.32,80
80.0,185.0,74.0,1.0,0.0,8.0,3,21.62,69
80.0,191.0,63.0,2.0,1.0,4.0,3,17.27,93
79.0,188.0,71.0,0.0,1.0,6.0,2,20.09,75
82.0,193.0,62.0,0.0,21.0,6.0,5,16.64,53
76.0,207.0,66.0,1.0,10.0,9.0,3,15.4,67
79.0,188.0,66.0,1.0,6.0,6.0,3,18.67,76
79.0,181.0,76.0,1.0,2.0,5.0,3,23.2,74
81.0,178.0,89.0,2.0,14.0,4.0,2,28.09,76
81.0,164.0,94.0,2.0,5.0,8.0,2,34.95,77
81.0,170.0,77.0,0.0,4.0,8.0,2,26.64,67
77.0,177.0,72.0,2.0,17.0,8.0,3,22.98,71
83.0,188.0,83.0,1.0,3.0,3.0,3,23.48,80
82.0,190.0,108.0,1.0,5.0,9.0,4,29.92,61
83.0,182.0,78.0,1.0,16.0,9.0,2,23.55,69
77.0,174.0,79.0,2.0,0.0,10.0,2,26.09,85
80.0,198.0,84.0,2.0,5.0,7.0,2,21.43,84
78.0,188.0,79.0,1.0,0.0,9.0,2,22.35,77
82.0,200.0,75.0,3.0,10.0,1.0,2,18.75,100
79.0,187.0,62.0,1.0,13.0,8.0,4,17.73,66
80.0,164.0,79.0,1.0,1.0,2.0,3,29.37,81
80.0,191.0,62.0,1.0,8.0,1.0,2,17.0,84
77.0,177.0,103.0,3.0,0.0,7.0,5,32.88,85
80.0,177.0,73.0,2.0,9.0,2.0,2,23.3,87
82.0,186.0,85.0,1.0,5.0,9.0,3,24.57,69
80.0,199.0,92.0,1.0,19.0,9.0,4,23.23,55
81.0,197.0,67.0,2.0,18.0,10.0,1,17.26,79
81.0,195.0,90.0,2.0,19.0,10.0,2,23.67,68
81.0,179.0,79.0,1.0,0.0,7.0,4,24.66,74
81.0,160.0,69.0,2.0,3.0,4.0,1,26.95,90
80.0,186.0,67.0,3.0,19.0,4.0,1,19.37,87
80.0,187.0,75.0,1.0,14.0,5.0,1,21.45,76
81.0,177.0,73.0,1.0,1.0,1.0,1,23.3,84
77.0,174.0,64.0,1.0,8.0,1.0,5,21.14,65
78.0,167.0,85.0,1.0,15.0,9.0,3,30.48,56
81.0,204.0,90.0,3.0,4.0,4.0,2,21.63,94
82.0,188.0,93.0,2.0,19.0,4.0,1,26.31,80
80.0,202.0,78.0,2.0,11.0,6.0,2,19.12,83
78.0,209.0,61.0,3.0,4.0,1.0,3,13.96,96
81.0,178.0,76.0,1.0,5.0,1.0,2,23.99,77
79.0,166.0,91.0,1.0,5.0,9.0,2,33.02,66
78.0,197.0,81.0,0.0,12.0,9.0,4,20.87,53
78.0,186.0,96.0,2.0,14.0,7.0,1,27.75,71
81.0,177.0,69.0,4.0,9.0,7.0,1,22.02,101
80.0,184.0,61.0,1.0,15.0,7.0,1,18.02,77
82.0,211.0,96.0,1.0,5.0,6.0,4,21.56,68
77.0,171.0,61.0,2.0,2.0,9.0,2,20.86,78
79.0,180.0,64.0,1.0,14.0,8.0,3,19.75,68
82.0,188.0,62.0,1.0,21.0,7.0,2,17.54,69
79.0,182.0,61.0,3.0,0.0,1.0,4,18.42,99
79.0,170.0,60.0,2.0,14.0,9.0,3,20.76,72
80.0,192.0,67.0,2.0,18.0,4.0,3,18.17,79
80.0,182.0,87.0,2.0,11.0,9.0,2,26.26,76
80.0,186.0,94.0,1.0,17.0,1.0,3,27.17,63
80.0,162.0,73.0,2.0,3.0,2.0,3,27.82,80
80.0,178.0,88.0,3.0,15.0,8.0,4,27.77,82
81.0,168.0,97.0,3.0,15.0,2.0,2,34.37,82
79.0,180.0,67.0,1.0,22.0,0.0,1,20.68,70
81.0,198.0,81.0,1.0,16.0,6.0,3,20.66,66
79.0,194.0,68.0,2.0,1.0,7.0,3,18.07,88
81.0,175.0,83.0,2.0,16.0,2.0,4,27.1,73
